file_name,book_id,chapter_start,verse_start,timestamp,chapter_length
B05___26_Acts__________N2KORSKV.mp3,ACT,26,27,273.05,319.4514286
B05___26_Acts__________N2KORSKV.mp3,ACT,26,28,279.91,319.4514286
B05___26_Acts__________N2KORSKV.mp3,ACT,26,29,287.49,319.4514286
B05___26_Acts__________N2KORSKV.mp3,ACT,26,30,299.98,319.4514286
B05___26_Acts__________N2KORSKV.mp3,ACT,26,31,304.71,319.4514286
B05___26_Acts__________N2KORSKV.mp3,ACT,26,32,313.82,319.4514286
B05___27_Acts__________N2KORSKV.mp3,ACT,27,1,4.07,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,2,12.6,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,3,25.36,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,4,32.65,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,5,39.34,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,6,46.76,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,7,52.62,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,8,64.16,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,9,71.2,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,10,78.7,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,11,89.75,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,12,95.28,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,13,110.89,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,14,120.22,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,15,125.5,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,16,131.29,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,17,138,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,18,148.81,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,19,153.82,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,20,158.24,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,21,167.95,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,22,180.46,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,23,187.86,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,24,194.89,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,25,205.11,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,26,211.56,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,27,216.33,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,28,225.44,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,29,232.72,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,30,239.69,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,31,248.13,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,32,255.11,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,33,259.08,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,34,271.66,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,35,279.86,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,36,287.16,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,37,290.68,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,38,294.52,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,39,300.87,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,40,309.48,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,41,319.69,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,42,328.75,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,43,333.69,349.3355102
B05___27_Acts__________N2KORSKV.mp3,ACT,27,44,342.77,349.3355102
B05___28_Acts__________N2KORSKV.mp3,ACT,28,1,3.11,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,2,8.65,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,3,16.69,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,4,24.03,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,5,38.09,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,6,42.46,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,7,54.77,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,8,64.38,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,9,73.9,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,10,80.36,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,11,87.37,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,12,95.67,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,13,99.86,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,14,108.77,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,15,115.09,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,16,125.58,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,17,131.53,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,18,148.85,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,19,156.65,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,20,164.82,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,21,174.4,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,22,183.91,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,23,193.44,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,24,208.9,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,25,213.26,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,26,224.37,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,27,235.09,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,28,253.03,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,29,262.86,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,30,262.86,277.0546939
B05___28_Acts__________N2KORSKV.mp3,ACT,28,31,267.4,277.0546939
B12___01_Colossians____N2KORSKV.mp3,COL,1,1,5.17,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,2,11.37,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,3,18.66,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,4,24.38,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,5,30.04,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,6,37.33,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,7,47.91,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,8,54.57,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,9,57.81,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,10,68.82,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,11,77.56,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,12,85.03,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,13,91.4,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,14,98.27,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,15,102.21,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,16,107.41,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,17,121.21,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,18,126.08,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,19,135.46,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,20,139.97,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,21,149.11,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,22,155.28,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,23,164.01,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,24,177.5,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,25,190.24,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,26,199.42,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,27,206.03,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,28,218.97,236.0946939
B12___01_Colossians____N2KORSKV.mp3,COL,1,29,228.68,236.0946939
B12___02_Colossians____N2KORSKV.mp3,COL,2,1,4,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,2,13.37,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,3,25.54,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,4,29.77,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,5,34.82,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,6,45.46,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,7,50.94,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,8,57.72,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,9,69.15,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,10,72.86,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,11,77.87,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,12,88.19,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,13,98.67,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,14,109,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,15,117.31,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,16,125.38,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,17,136.16,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,18,142.42,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,19,154.5,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,20,165.65,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,21,175.73,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,22,178.87,208.117551
B12___02_Colossians____N2KORSKV.mp3,COL,2,23,185.75,208.117551
B12___03_Colossians____N2KORSKV.mp3,COL,3,1,4,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,2,12.27,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,3,16.9,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,4,21.13,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,5,26.15,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,6,38.3,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,7,41.52,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,8,45.56,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,9,53.17,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,10,59.12,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,11,65.75,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,12,79.27,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,13,88.93,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,14,98.91,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,15,106.25,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,16,114.89,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,17,129.15,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,18,140.29,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,19,145.58,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,20,150.32,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,21,156.87,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,22,162.31,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,23,175.36,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,24,181.31,204.6171429
B12___03_Colossians____N2KORSKV.mp3,COL,3,25,189.11,204.6171429
B12___04_Colossians____N2KORSKV.mp3,COL,4,1,4,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,2,10.86,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,3,16.81,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,4,28.05,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,5,31.9,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,6,36.64,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,7,44.94,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,8,54.15,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,9,61.34,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,10,70.44,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,11,81.13,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,12,92.09,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,13,105.42,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,14,112.94,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,15,117.82,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,16,123.53,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,17,132.26,151.1444898
B12___04_Colossians____N2KORSKV.mp3,COL,4,18,138.03,151.1444898
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,1,4.37,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,2,13.37,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,3,19.09,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,4,28.87,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,5,38.64,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,6,45.19,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,7,50.48,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,8,58.78,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,9,62.37,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,10,69.05,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,11,76.16,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,12,87.03,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,13,93.48,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,14,103.78,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,15,111.32,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,16,118.65,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,17,123.07,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,18,132.58,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,19,142.38,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,20,150.28,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,21,156.97,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,22,169,182.7004082
B10___01_Ephesians_____N2KORSKV.mp3,EPH,1,23,175.36,182.7004082
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,1,4,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,2,7.31,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,3,17.91,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,4,31.07,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,5,36.54,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,6,43.88,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,7,50.43,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,8,58.93,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,9,66.56,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,10,70.03,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,11,80.21,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,12,90.57,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,13,104.87,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,14,113,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,15,121.95,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,16,134.54,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,17,142.08,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,18,148.01,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,19,153.64,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,20,163.19,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,21,169.69,184.9469388
B10___02_Ephesians_____N2KORSKV.mp3,EPH,2,22,176.24,184.9469388
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,1,2,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,2,10.32,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,3,16.3,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,4,22.03,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,5,26.97,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,6,36.12,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,7,47.77,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,8,56.69,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,9,67.37,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,10,75.17,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,11,84.56,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,12,90.67,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,13,96.72,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,14,102.44,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,15,106.2,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,16,109.77,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,17,117.98,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,18,124.95,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,19,132.25,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,20,141.31,160.9926531
B10___03_Ephesians_____N2KORSKV.mp3,EPH,3,21,149.52,160.9926531
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,1,4.16,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,2,11.64,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,3,18.38,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,4,23.34,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,5,30.82,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,6,35.15,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,7,42.76,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,8,48.38,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,9,57.16,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,10,65.28,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,11,73.69,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,12,80.8,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,13,86.6,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,14,98.03,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,15,111.37,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,16,121.54,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,17,135.89,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,18,145.13,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,19,155.31,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,20,164.13,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,21,167.93,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,22,173.37,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,23,181.04,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,24,184.56,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,25,192.91,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,26,203,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,27,208.98,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,28,211.73,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,29,224.6,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,30,235.97,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,31,241.58,261.1983673
B10___04_Ephesians_____N2KORSKV.mp3,EPH,4,32,250.69,261.1983673
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,1,4,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,2,8.54,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,3,17.32,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,4,27.34,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,5,38.08,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,6,52.7,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,7,62.19,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,8,65.94,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,9,73.65,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,10,79.36,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,11,82.98,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,12,89.07,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,13,93.57,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,14,97.85,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,15,109.97,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,16,115.12,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,17,119.77,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,18,125.5,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,19,131.5,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,20,139.73,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,21,146.93,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,22,151.07,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,23,155.11,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,24,163.37,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,25,170.85,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,26,177.17,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,27,182.5,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,28,192.81,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,29,200.44,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,30,207.21,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,31,209.68,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,32,218.08,234.7885714
B10___05_Ephesians_____N2KORSKV.mp3,EPH,5,33,224.58,234.7885714
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,1,4.29,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,2,9.01,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,3,15.04,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,4,20.25,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,5,28.33,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,6,36.91,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,7,45.41,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,8,50.52,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,9,60.28,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,10,72.31,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,11,78.16,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,12,85.31,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,13,102.08,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,14,113.64,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,15,122.28,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,16,128.68,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,17,137.78,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,18,145.36,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,19,156.91,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,20,164.4,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,21,171.5,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,22,180.6,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,23,187.85,207.6995918
B10___06_Ephesians_____N2KORSKV.mp3,EPH,6,24,195.56,207.6995918
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,1,0.27,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,2,15.08,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,3,20.46,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,4,25.48,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,5,33.7,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,6,39.23,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,7,49.44,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,8,56.6,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,9,66.16,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,10,77.67,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,11,89.52,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,12,96.72,182.2040816
B09___01_Galatians_____N2KORSKV.mp3,GAL,1,13,104.8,182.2040816
